token,feature_index,count_0,count_1,freq_0,freq_1,log_odds_ratio,variance,z_score
me my,11304,86,29,5.021739167247329e-06,6.899928669013277e-06,-0.317736574256303,0.04611095477994044,-1.4796709631480727
be post,3487,86,29,5.021739167247329e-06,6.899928669013277e-06,-0.317736574256303,0.04611095477994044,-1.4796709631480727
what the,18537,2655,694,0.00015503159870978674,0.00016512243090673152,-0.06306832548198393,0.001817866045365886,-1.4792117955998925
have enough,8402,114,37,6.656724012397623e-06,8.803357267361767e-06,-0.27950777923344994,0.03579924745867652,-1.477260042249274
johnson on,9962,164,51,9.57633980730886e-06,1.2134357314471625e-05,-0.23674793822722506,0.025705696186757235,-1.4766294316180626
( if,304,93,31,5.430485378534903e-06,7.3757858186004e-06,-0.3061758207658851,0.043011042289117514,-1.47632137327189
of question,12450,93,31,5.430485378534903e-06,7.3757858186004e-06,-0.3061758207658851,0.043011042289117514,-1.47632137327189
thousand of,17264,93,31,5.430485378534903e-06,7.3757858186004e-06,-0.3061758207658851,0.043011042289117514,-1.47632137327189
time so,17357,93,31,5.430485378534903e-06,7.3757858186004e-06,-0.3061758207658851,0.043011042289117514,-1.47632137327189
watch since,18313,107,35,6.2479778011100495e-06,8.327500117774645e-06,-0.28730747365735176,0.03791751327070587,-1.4754585032010792
m sure,11007,107,35,6.2479778011100495e-06,8.327500117774645e-06,-0.28730747365735176,0.03791751327070587,-1.4754585032010792
not bad,12209,107,35,6.2479778011100495e-06,8.327500117774645e-06,-0.28730747365735176,0.03791751327070587,-1.4754585032010792
14:30,591,107,35,6.2479778011100495e-06,8.327500117774645e-06,-0.28730747365735176,0.03791751327070587,-1.4754585032010792
craig ferguson,5119,100,33,5.839231589822477e-06,7.851642968187522e-06,-0.2961255536016907,0.04030332027632778,-1.4750456894315387
be shake,3522,100,33,5.839231589822477e-06,7.851642968187522e-06,-0.2961255536016907,0.04030332027632778,-1.4750456894315387
only imagine,12833,100,33,5.839231589822477e-06,7.851642968187522e-06,-0.2961255536016907,0.04030332027632778,-1.4750456894315387
but im,4300,204,62,1.1912032443237852e-05,1.47515716372008e-05,-0.2138034098897954,0.02103128582330345,-1.474285908676823
have hot,8416,416,119,2.42912034136615e-05,2.831350040043379e-05,-0.1532284448361061,0.010807501911092261,-1.4739295752485666
oh god,12527,274,81,1.5999494556113585e-05,1.9272214558278463e-05,-0.18611050489500336,0.015995607616621405,-1.4715347295161714
one fan,12732,175,54,1.0218655282189334e-05,1.284814303885231e-05,-0.2289868787280671,0.024233096524663714,-1.4709778774602225
good idea,7866,157,49,9.167593596021287e-06,1.1658500164884503e-05,-0.24036315837976474,0.026777881926523594,-1.4688579254000194
just get,10056,1150,310,6.715116328295848e-05,7.3757858186004e-05,-0.09384788366595842,0.004095667247235703,-1.466432748865258
stare,15523,197,60,1.1503286231950278e-05,1.4275714487613677e-05,-0.21592978470195767,0.021743101465945863,-1.4643733124837575
time a,17333,241,72,1.4072548131472167e-05,1.7130857385136413e-05,-0.19665842590420013,0.018038559724444427,-1.4642378510433962
realise,13819,304,89,1.7751264033060328e-05,2.1175643156626955e-05,-0.17639827828643995,0.014525722541685104,-1.4636103425550904
omg <name>,12594,278,82,1.6233063819706483e-05,1.9510143133072023e-05,-0.18388759492813556,0.01579253785116125,-1.4632767409054455
hold up,8728,219,66,1.2787917181711223e-05,1.5703285936375043e-05,-0.20537210815790452,0.019718018176293692,-1.462546995079984
just call,10035,168,52,9.80990907090176e-06,1.2372285889265186e-05,-0.23206847764047112,0.02518344232737292,-1.462374503449492
to just,17503,409,117,2.3882457202373928e-05,2.783764325084667e-05,-0.1532489236227086,0.010992290701909066,-1.4616834519147908
goggins,7811,125,40,7.299039487278095e-06,9.51714299174245e-06,-0.2653541055406805,0.03300029099332603,-1.4607198353543864
) and,323,557,156,3.252451995531119e-05,3.711685766779556e-05,-0.1320815531865076,0.008205883396849363,-1.4580737674701838
that water,16266,179,55,1.0452224545782232e-05,1.308607161364587e-05,-0.22473619054761151,0.023768702715874147,-1.4577071217335602
don't like,5796,1073,290,6.265495495879517e-05,6.899928669013277e-05,-0.09645972499612299,0.004380537836807871,-1.457411867085229
be damn,3300,118,38,6.890293275990522e-06,9.041285842155328e-06,-0.2716898558565912,0.034790656477754284,-1.4566060569380919
impress by,9348,118,38,6.890293275990522e-06,9.041285842155328e-06,-0.2716898558565912,0.034790656477754284,-1.4566060569380919
might have,11442,308,90,1.7984833296653227e-05,2.1413571731420514e-05,-0.17449950200782816,0.014358158184368358,-1.4562797986251452
be just,3418,4772,1227,0.0002786481314663286,0.00029193836127169967,-0.04660616489635849,0.0010248478742603995,-1.4558400583318485
not let,12240,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
to and,17404,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
should eat,14850,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
<pronoun> most,1285,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
! thumb,219,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
your nose,19517,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
please can,13353,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
one 🔥,12813,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
macho,11020,83,28,4.846562219552656e-06,6.662000094219716e-06,-0.3181518800852654,0.04776276741446991,-1.455759902144417
disappointing,5620,282,83,1.6466633083299385e-05,1.9748071707865585e-05,-0.18172300294750876,0.015594585689016012,-1.4552009994011201
would kill,19093,161,50,9.401162859614187e-06,1.1896428739678064e-05,-0.23540731123975256,0.026211472109630072,-1.454032924281137
one make,12766,161,50,9.401162859614187e-06,1.1896428739678064e-05,-0.23540731123975256,0.026211472109630072,-1.454032924281137
wannabe,18247,111,36,6.4815470647029486e-06,8.565428692568206e-06,-0.2787769894916856,0.036787077232599816,-1.4534807415363835
.. why,398,111,36,6.4815470647029486e-06,8.565428692568206e-06,-0.2787769894916856,0.036787077232599816,-1.4534807415363835
side note,14997,111,36,6.4815470647029486e-06,8.565428692568206e-06,-0.2787769894916856,0.036787077232599816,-1.4534807415363835
? wait,1585,111,36,6.4815470647029486e-06,8.565428692568206e-06,-0.2787769894916856,0.036787077232599816,-1.4534807415363835
💨,19774,111,36,6.4815470647029486e-06,8.565428692568206e-06,-0.2787769894916856,0.036787077232599816,-1.4534807415363835
well this,18495,234,70,1.3663801920184595e-05,1.665500023554929e-05,-0.19796329973421045,0.01855951171568123,-1.453119768842247
you interview,19379,201,61,1.1736855495543178e-05,1.4513643062407238e-05,-0.21235791229386258,0.021368859720702668,-1.45270614317631
24/7,661,90,30,5.2553084308402285e-06,7.137857243806839e-06,-0.30617575801348096,0.044444733821257826,-1.452314411490612
felt that,6797,90,30,5.2553084308402285e-06,7.137857243806839e-06,-0.30617575801348096,0.044444733821257826,-1.452314411490612
( not,308,212,64,1.237917097042365e-05,1.5227428786787921e-05,-0.20708583723186536,0.020342274010041437,-1.4519466136987877
once a,12696,104,34,6.072800853415375e-06,8.089571542981083e-06,-0.28675780943936857,0.039027439449092746,-1.4515440664690764
the hater,16518,104,34,6.072800853415375e-06,8.089571542981083e-06,-0.28675780943936857,0.039027439449092746,-1.4515440664690764
<pronoun> opinion,1311,104,34,6.072800853415375e-06,8.089571542981083e-06,-0.28675780943936857,0.039027439449092746,-1.4515440664690764
statham,15549,97,32,5.664054642127802e-06,7.613714393393961e-06,-0.2958130397164318,0.041559568124179894,-1.451048074626603
good friend,7856,97,32,5.664054642127802e-06,7.613714393393961e-06,-0.2958130397164318,0.041559568124179894,-1.451048074626603
on people,12657,97,32,5.664054642127802e-06,7.613714393393961e-06,-0.2958130397164318,0.041559568124179894,-1.451048074626603
may,11227,1902,502,0.0001110621848384235,0.00011944014454636776,-0.07273345987096569,0.0025180901052395395,-1.4494345650914828
same thing,14263,312,91,1.8218402560246125e-05,2.1651500306214077e-05,-0.17264593804176975,0.014194433045361466,-1.4490966069833753
for an,7004,489,138,2.855384247423191e-05,3.2834143321511456e-05,-0.13968166811353733,0.00929166125036509,-1.449081222331645
this entire,17100,172,53,1.0043478334494659e-05,1.2610214464058747e-05,-0.22758618030632505,0.024682170228978794,-1.4486191274039557
can eat,4426,436,124,2.5459049731625998e-05,2.95031432744016e-05,-0.147429557074501,0.010358388594307372,-1.4485665789451223
feel sorry,6781,136,43,7.941354962158568e-06,1.0230928716123135e-05,-0.25333369211005596,0.030609046460982094,-1.4479983011456508
would it,19091,136,43,7.941354962158568e-06,1.0230928716123135e-05,-0.25333369211005596,0.030609046460982094,-1.4479983011456508
agree to,2250,136,43,7.941354962158568e-06,1.0230928716123135e-05,-0.25333369211005596,0.030609046460982094,-1.4479983011456508
whatever,18558,1031,279,6.020247769106973e-05,6.638207236740359e-05,-0.09771967745273535,0.004554456988746051,-1.4479838642477891
anyway,2816,611,170,3.567770501381533e-05,4.0447857714905415e-05,-0.1254924427725026,0.007519309119709361,-1.447200165755732
isnt,9624,726,200,4.2392821342111175e-05,4.7585714958712255e-05,-0.11555874122128706,0.00637770563517385,-1.447006784067491
go down,7754,455,129,2.6568503733692268e-05,3.06927861483694e-05,-0.14430530098248973,0.009950034734315773,-1.446671702507617
continue to,4998,357,103,2.084605677566624e-05,2.4506643203736812e-05,-0.16178305519112612,0.012510152437977864,-1.4464443578165023
we can,18381,680,188,3.970677481079284e-05,4.4730572061189516e-05,-0.11914038438511909,0.006790032265797782,-1.4458494626655778
u,17854,11752,2971,0.0006862264964359375,0.0007068857957116706,-0.029682044003896735,0.00042197535302595054,-1.4449414914439183
it's really,9831,183,56,1.0685793809375132e-05,1.3324000188439431e-05,-0.22065435409241907,0.02332191614824035,-1.4448753663846596
trending,17738,275,81,1.605788687201181e-05,1.9272214558278463e-05,-0.18246745585249968,0.01598233621033545,-1.44332882641076
love wing,10966,129,41,7.532608750870994e-06,9.755071566536011e-06,-0.25854805653392887,0.032142472989996416,-1.4421207766563817
hey i,8653,129,41,7.532608750870994e-06,9.755071566536011e-06,-0.25854805653392887,0.032142472989996416,-1.4421207766563817
because that,3657,129,41,7.532608750870994e-06,9.755071566536011e-06,-0.25854805653392887,0.032142472989996416,-1.4421207766563817
will not,18794,316,92,1.8451971823839026e-05,2.1889428881007636e-05,-0.17083598747267992,0.014034416054880334,-1.4420562088079243
sam,14255,316,92,1.8451971823839026e-05,2.1889428881007636e-05,-0.17083598747267992,0.014034416054880334,-1.4420562088079243
so great,15199,425,121,2.4816734256745524e-05,2.8789357550020914e-05,-0.1484915398267681,0.01061769842530532,-1.4410747804380277
be da,3299,264,78,1.541557139713134e-05,1.855842883389778e-05,-0.18554905038387126,0.016608685068885135,-1.4397633393759326
false,6650,165,51,9.634732123207085e-06,1.2134357314471625e-05,-0.2306688347656678,0.02566874125653796,-1.4397485029988628
especially,6355,1191,320,6.95452482347857e-05,7.61371439339396e-05,-0.09056521981133336,0.003964926163779138,-1.4382814970749815
always be,2392,765,210,4.467012166214194e-05,4.996500070664787e-05,-0.11202318903970543,0.006069389525016082,-1.4379223246559143
nature,11928,176,54,1.0277047598087559e-05,1.284814303885231e-05,-0.22328880017098207,0.024200628978579882,-1.43533611789903
say they,14402,279,82,1.6291456135604707e-05,1.9510143133072023e-05,-0.1802968690254989,0.015779644933674973,-1.4352897111558434
favorite guest,6738,335,97,1.9561425825905297e-05,2.3079071754975443e-05,-0.16537015184044712,0.013294646971679569,-1.4342297290537669
a moment,1863,187,57,1.091936307296803e-05,1.3561928763232992e-05,-0.21673147219704347,0.022891745708442043,-1.432460069281804
up ...,17959,294,86,1.716734087407808e-05,2.046185743224627e-05,-0.1755570091544456,0.015029561232595754,-1.432006609171611
not much,12247,80,27,4.671385271857981e-06,6.424071519426155e-06,-0.31859814621569527,0.04953732569409201,-1.4314525808557377
subs,15707,80,27,4.671385271857981e-06,6.424071519426155e-06,-0.31859814621569527,0.04953732569409201,-1.4314525808557377
now just,12316,80,27,4.671385271857981e-06,6.424071519426155e-06,-0.31859814621569527,0.04953732569409201,-1.4314525808557377
smell like,15110,158,49,9.225985911919513e-06,1.1658500164884503e-05,-0.2340138733577266,0.026737569082523893,-1.431135139030564
ooh,12853,158,49,9.225985911919513e-06,1.1658500164884503e-05,-0.2340138733577266,0.026737569082523893,-1.431135139030564
.. love,384,158,49,9.225985911919513e-06,1.1658500164884503e-05,-0.2340138733577266,0.026737569082523893,-1.431135139030564
through <pronoun>,17270,158,49,9.225985911919513e-06,1.1658500164884503e-05,-0.2340138733577266,0.026737569082523893,-1.431135139030564
take big,15907,209,63,1.2203994022728976e-05,1.498950021199436e-05,-0.20558944047160033,0.02065799768825973,-1.430397335053421
like just,10587,108,35,6.306370117008274e-06,8.327500117774645e-06,-0.27800502408396177,0.037830978105870425,-1.4293179886314566
place to,13317,108,35,6.306370117008274e-06,8.327500117774645e-06,-0.27800502408396177,0.037830978105870425,-1.4293179886314566
? thanks,1573,108,35,6.306370117008274e-06,8.327500117774645e-06,-0.27800502408396177,0.037830978105870425,-1.4293179886314566
promotion,13567,108,35,6.306370117008274e-06,8.327500117774645e-06,-0.27800502408396177,0.037830978105870425,-1.4293179886314566
<pronoun> book,1109,108,35,6.306370117008274e-06,8.327500117774645e-06,-0.27800502408396177,0.037830978105870425,-1.4293179886314566
them on,16838,324,94,1.8919110351024823e-05,2.2365286030594758e-05,-0.16734089982011646,0.01372501154799672,-1.4283865122980142
nice and,12077,324,94,1.8919110351024823e-05,2.2365286030594758e-05,-0.16734089982011646,0.01372501154799672,-1.4283865122980142
get jenna,7556,87,29,5.080131483145554e-06,6.899928669013277e-06,-0.3061756952610981,0.0459773006314814,-1.4279038934242985
be fire,3346,354,102,2.0670879827971567e-05,2.426871462894325e-05,-0.16046568636986436,0.01262907442792904,-1.4278954730637734
it's my,9825,101,33,5.897623905720701e-06,7.851642968187522e-06,-0.28617516592984416,0.04020431033997803,-1.4272354851386644
😨,19918,101,33,5.897623905720701e-06,7.851642968187522e-06,-0.28617516592984416,0.04020431033997803,-1.4272354851386644
just stop,10102,101,33,5.897623905720701e-06,7.851642968187522e-06,-0.28617516592984416,0.04020431033997803,-1.4272354851386644
turn <pronoun>,17805,101,33,5.897623905720701e-06,7.851642968187522e-06,-0.28617516592984416,0.04020431033997803,-1.4272354851386644
guest you've,8101,101,33,5.897623905720701e-06,7.851642968187522e-06,-0.28617516592984416,0.04020431033997803,-1.4272354851386644
little kid,10706,94,31,5.488877694433128e-06,7.3757858186004e-06,-0.295480474935216,0.042896651949549704,-1.4266488472831962
really care,13836,94,31,5.488877694433128e-06,7.3757858186004e-06,-0.295480474935216,0.042896651949549704,-1.4266488472831962
the all,16333,94,31,5.488877694433128e-06,7.3757858186004e-06,-0.295480474935216,0.042896651949549704,-1.4266488472831962
entirely,6268,133,42,7.766178014463894e-06,9.993000141329574e-06,-0.2521088896613861,0.03132861201046556,-1.4243528292609533
not look,12242,133,42,7.766178014463894e-06,9.993000141329574e-06,-0.2521088896613861,0.03132861201046556,-1.4243528292609533
👌 🏽,19725,151,47,8.81723970063194e-06,1.1182643015297379e-05,-0.23765630545378968,0.027899404015314974,-1.4228262808897638
half way,8254,180,55,1.0510616861680457e-05,1.308607161364587e-05,-0.2191650880377427,0.023737666079509705,-1.4225002982555441
be high,3384,536,150,3.1298281321448474e-05,3.568928621903419e-05,-0.13129171768670211,0.008532633098163761,-1.4213328529266327
on camera,12622,224,67,1.3079878761202346e-05,1.5941214511168606e-05,-0.19783561073390032,0.019389951862715787,-1.4207448895828183
pay,13110,1893,499,0.00011053665399533948,0.00011872635882198707,-0.07148233978297824,0.0025325659078320895,-1.4204252418190408
example of,6531,202,61,1.1795247811441402e-05,1.4513643062407238e-05,-0.20739506539779917,0.021344230381355224,-1.4195744330174094
wing can,18834,126,40,7.35743180317632e-06,9.51714299174245e-06,-0.25738587878998764,0.03293679890540835,-1.4182213597946507
